"STATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","AX4","CALL_SIGN","CIG","DEW","EQD","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KA3","KA4","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","OC1","OD1","OE1","OE2","OE3","QUALITY_CONTROL","REM","REPORT_TYPE","SLP","SOURCE","TMP","VIS","WND"
"72242712975","2017-03-28T06:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00427,5,M,N","+0220,5",,"04,5,+00274,5,99,9","07,5,+00427,5,99,9","08,5,+00762,5,99,9","2,99,1,+00274,5,9","3,99,1,+00427,5,9","4,99,1,+00762,5,9",,,,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09703/28/17 00:51:02 SPECI KLVJ 280651Z 14006KT 6SM BR SCT009 BKN014 OVC025 24/22 A2988 RMK AO2 FIBI","FM-16","99999,9","6","+0240,5","009656,5,N,5","140,5,N,0031,5"
"72242712975","2017-03-28T06:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00762,5,M,N","+0217,5",,"04,5,+00274,5,99,9","04,5,+00427,5,99,9","08,5,+00762,5,99,9","2,99,1,+00274,5,9","2,99,1,+00427,5,9","4,99,1,+00762,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET10903/28/17 00:53:02 METAR KLVJ 280653Z 15006KT 6SM BR SCT009 SCT014 OVC025 24/22 A2988 RMK AO2 SLP118 T02390217","FM-15","10118,5","7","+0239,5","009656,5,N,5","150,5,N,0031,5"
"72242712975","2017-03-28T07:32:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00914,5,M,N","+0217,5",,"02,5,+00274,5,99,9","08,5,+00914,5,99,9",,"1,99,1,+00274,5,9","4,99,1,+00914,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09503/28/17 01:32:02 SPECI KLVJ 280732Z 15005KT 6SM BR FEW009 OVC030 24/22 A2988 RMK AO2 T02390217","FM-16","99999,9","7","+0239,5","009656,5,N,5","150,5,N,0026,5"
"72242712975","2017-03-28T07:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00945,5,M,N","+0217,5",,"04,5,+00305,5,99,9","08,5,+00945,5,99,9",,"2,99,1,+00305,5,9","4,99,1,+00945,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09903/28/17 01:53:02 METAR KLVJ 280753Z 15003KT 7SM SCT010 OVC031 24/22 A2988 RMK AO2 SLP117 T02390217","FM-15","10117,5","7","+0239,5","011265,5,N,5","150,5,N,0015,5"
"72242712975","2017-03-28T08:33:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00579,5,M,N","+0217,5",,"04,5,+00335,5,99,9","07,5,+00579,5,99,9","08,5,+01006,5,99,9","2,99,1,+00335,5,9","3,99,1,+00579,5,9","4,99,1,+01006,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5",,,,,,,,,,,,"V020","MET09903/28/17 02:33:02 SPECI KLVJ 280833Z 15004KT 7SM SCT011 BKN019 OVC033 24/22 A2987 RMK AO2 T02440217","FM-16","99999,9","7","+0244,5","011265,5,N,5","150,5,N,0021,5"
"72242712975","2017-03-28T08:45:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00305,5,M,N","+0217,5",,"07,5,+00305,5,99,9","07,5,+00488,5,99,9","08,5,+00975,5,99,9","3,99,1,+00305,5,9","3,99,1,+00488,5,9","4,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5",,,,,,,,,,,,"V020","MET09903/28/17 02:45:02 SPECI KLVJ 280845Z 14006KT 7SM BKN010 BKN016 OVC032 24/22 A2987 RMK AO2 T02440217","FM-16","99999,9","7","+0244,5","011265,5,N,5","140,5,N,0031,5"
"72242712975","2017-03-28T08:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00305,5,M,N","+0217,5",,"07,5,+00305,5,99,9","07,5,+00640,5,99,9","08,5,+00975,5,99,9","3,99,1,+00305,5,9","3,99,1,+00640,5,9","4,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5","7,9,010,9,+999,9",,,,,,,,,,,"V020","MET11203/28/17 02:53:02 METAR KLVJ 280853Z 15004KT 7SM BKN010 BKN021 OVC032 24/22 A2987 RMK AO2 SLP113 T02440217 57010","FM-15","10113,5","7","+0244,5","011265,5,N,5","150,5,N,0021,5"
"72242712975","2017-03-28T09:17:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00975,5,M,N","+0217,5",,"04,5,+00305,5,99,9","04,5,+00396,5,99,9","08,5,+00975,5,99,9","2,99,1,+00305,5,9","2,99,1,+00396,5,9","4,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10112,5,10096,5",,,,,,,,,,,,"V020","MET09903/28/17 03:17:02 SPECI KLVJ 280917Z 15006KT 7SM SCT010 SCT013 OVC032 24/22 A2986 RMK AO2 T02440217","FM-16","99999,9","7","+0244,5","011265,5,N,5","150,5,N,0031,5"
"72242712975","2017-03-28T09:51:00","6","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00549,5,M,N","+0220,5",,"04,5,+00335,5,99,9","07,5,+00549,5,99,9","08,5,+00975,5,99,9","2,99,1,+00335,5,9","3,99,1,+00549,5,9","4,99,1,+00975,5,9",,,,,,,,,,,,,,,"10112,5,10096,5",,,,,,,,,,,,"V020","MET09403/28/17 03:51:02 SPECI KLVJ 280951Z 15005KT 8SM SCT011 BKN018 OVC032 24/22 A2986 RMK AO2 FIBI","FM-16","99999,9","6","+0240,5","012875,5,N,5","150,5,N,0026,5"
"72242712975","2017-03-28T09:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00549,5,M,N","+0217,5",,"04,5,+00335,5,99,9","07,5,+00549,5,99,9","08,5,+00975,5,99,9","2,99,1,+00335,5,9","3,99,1,+00549,5,9","4,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9",,,,,,,,,,,,,"10112,5,10096,5",,,,,,,,,,,,"V020","MET10603/28/17 03:53:02 METAR KLVJ 280953Z 15006KT 8SM SCT011 BKN018 OVC032 24/22 A2986 RMK AO2 SLP112 T02390217","FM-15","10112,5","7","+0239,5","012875,5,N,5","150,5,N,0031,5"
"72242712975","2017-03-28T10:09:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01006,5,M,N","+0217,5",,"04,5,+00274,5,99,9","04,5,+00549,5,99,9","08,5,+01006,5,99,9","2,99,1,+00274,5,9","2,99,1,+00549,5,9","4,99,1,+01006,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5",,,,,,,,,,,,"V020","MET09903/28/17 04:09:02 SPECI KLVJ 281009Z 15005KT 8SM SCT009 SCT018 OVC033 24/22 A2987 RMK AO2 T02390217","FM-16","99999,9","7","+0239,5","012875,5,N,5","150,5,N,0026,5"
"72242712975","2017-03-28T10:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00945,5,M,N","+0217,5",,"02,5,+00396,5,99,9","04,5,+00701,5,99,9","08,5,+00945,5,99,9","1,99,1,+00396,5,9","2,99,1,+00701,5,9","4,99,1,+00945,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,,,"10112,5,10096,5",,,,,,,,,,,,"V020","MET10603/28/17 04:53:02 METAR KLVJ 281053Z 13006KT 8SM FEW013 SCT023 OVC031 24/22 A2986 RMK AO2 SLP112 T02390217","FM-15","10112,5","7","+0239,5","012875,5,N,5","130,5,N,0031,5"
"72242712975","2017-03-28T11:00:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00884,5,M,N","+0217,5",,"02,5,+00396,5,99,9","08,5,+00884,5,99,9",,"1,99,1,+00396,5,9","4,99,1,+00884,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5",,,,,,,,,,,,"V020","MET09203/28/17 05:00:02 SPECI KLVJ 281100Z 13007KT 7SM FEW013 OVC029 24/22 A2987 RMK AO2 T02390217","FM-16","99999,9","7","+0239,5","011265,5,N,5","130,5,N,0036,5"
"72242712975","2017-03-28T11:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00610,5,M,N","+0211,5",,"02,5,+00335,5,99,9","07,5,+00610,5,99,9",,"1,99,1,+00335,5,9","3,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","060,M,+0244,1","060,N,+0233,1",,,,,,,,,,,"10115,5,10100,5","5,9,000,9,+999,9",,,,,,,,,,,"V020","MET11703/28/17 05:53:02 METAR KLVJ 281153Z 13006KT 7SM FEW011 BKN020 23/21 A2987 RMK AO2 SLP113 T02330211 10244 20233 55000","FM-15","10113,5","7","+0233,5","011265,5,N,5","130,5,N,0031,5"
"72242712975","2017-03-28T12:31:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00396,5,M,N","+0211,5",,"07,5,+00396,5,99,9","08,5,+00549,5,99,9",,"3,99,1,+00396,5,9","4,99,1,+00549,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09503/28/17 06:31:02 SPECI KLVJ 281231Z 13004KT 6SM BR BKN013 OVC018 23/21 A2988 RMK AO2 T02330211","FM-16","99999,9","7","+0233,5","009656,5,N,5","130,5,N,0021,5"
"72242712975","2017-03-28T12:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,"KLVJ ","00366,5,M,N","+0211,5",,"08,5,+00366,5,99,9",,,"4,99,1,+00366,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10103,5",,,,,,,,,,,,"V020","MET09503/28/17 06:53:02 METAR KLVJ 281253Z 12005KT 6SM BR OVC012 23/21 A2988 RMK AO2 SLP118 T02330211","FM-15","10118,5","7","+0233,5","009656,5,N,5","120,5,N,0026,5"
"72242712975","2017-03-28T13:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00366,5,M,N","+0211,5",,"08,5,+00366,5,99,9",,,"4,99,1,+00366,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET09203/28/17 07:53:02 METAR KLVJ 281353Z 13007KT 8SM OVC012 24/21 A2990 RMK AO2 SLP122 T02440211","FM-15","10122,5","7","+0244,5","012875,5,N,5","130,5,N,0036,5"
"72242712975","2017-03-28T14:41:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0206,5","D01      0ADE726","04,5,+00427,5,99,9",,,"2,99,1,+00427,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00427,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10110,5",,,,,,,,,,,,"V020","MET08703/28/17 08:41:02 SPECI KLVJ 281441Z      KT 9SM SCT014 26/21 A2990 RMK AO2 T02560206 $","FM-16","99999,9","7","+0256,5","014484,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T14:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0200,5","D01      0ADE726","02,5,+00457,5,99,9",,,"1,99,1,+00457,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10113,5","1,9,013,9,+999,9",,,,,,,,,,,"V020","MET10103/28/17 08:53:02 METAR KLVJ 281453Z      KT 10SM FEW015 26/20 A2991 RMK AO2 SLP126 T02610200 51013 $","FM-15","10126,5","7","+0261,5","016093,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T15:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0194,5","D01      0ADE726","02,5,+00640,5,99,9",,,"1,99,1,+00640,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09503/28/17 09:53:02 METAR KLVJ 281553Z      KT 10SM FEW021 27/19 A2992 RMK AO2 SLP130 T02720194 $","FM-15","10130,5","7","+0272,5","016093,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T16:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0194,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10116,5",,,,,,,,,,,,"V020","MET09203/28/17 10:53:02 METAR KLVJ 281653Z      KT 10SM CLR 28/19 A2992 RMK AO2 SLP131 T02780194 $","FM-15","10131,5","7","+0278,5","016093,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T17:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0189,5","D01      0ADE726","02,5,+00823,5,99,9",,,"1,99,1,+00823,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00823,1,99,9,99,9","060,M,+0289,1","060,N,+0233,1",,,,,,,,,,,"10125,5,10110,5","8,9,002,9,+999,9",,,,,,,,,,,"V020","MET11303/28/17 11:53:02 METAR KLVJ 281753Z      KT 10SM FEW027 28/19 A2990 RMK AO2 SLP124 T02830189 10289 20233 58002 $","FM-15","10124,5","7","+0283,5","016093,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T18:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0189,5","D01      0ADE726","02,5,+00823,5,99,9",,,"1,99,1,+00823,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,"10115,5,10100,5",,,,,,,,,,,,"V020","MET09503/28/17 12:53:02 METAR KLVJ 281853Z      KT 10SM FEW027 29/19 A2987 RMK AO2 SLP114 T02940189 $","FM-15","10114,5","7","+0294,5","016093,5,N,5","999,9,N,9999,9"
"72242712975","2017-03-28T19:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0183,5",,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,10089,5",,,,,,,"0124,5",,,,,"V020","MET09503/28/17 13:53:02 METAR KLVJ 281953Z 14018G24KT 10SM CLR 29/18 A2984 RMK AO2 SLP105 T02890183 $","FM-15","10105,5","7","+0289,5","016093,5,N,5","140,5,N,0093,5"
"72242712975","2017-03-28T20:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","22000,5,9,N","+0194,5","D01      0ADE726","04,5,+00762,5,99,9",,,"2,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10098,5,10083,5","6,9,027,9,+999,9",,,,,,"0134,5","4,99,0133,1,140",,,,"V020","MET12003/28/17 14:53:02 METAR KLVJ 282053Z 15020G26KT 10SM SCT025 28/19 A2982 RMK AO2 PK WND 14026/2051 SLP097 T02780194 56027","FM-15","10097,5","7","+0278,5","016093,5,N,5","150,5,N,0103,5"
"72242712975","2017-03-28T21:19:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00762,5,M,N","+0194,5",,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9",,,,,,,,,,,,,"10098,5,10083,5",,,,,,,"0144,5","4,99,0144,1,140",,,,"V020","MET10703/28/17 15:19:02 SPECI KLVJ 282119Z 15018G28KT 10SM BKN025 27/19 A2982 RMK AO2 PK WND 14028/2112 T02720194","FM-16","99999,9","7","+0272,5","016093,5,N,5","150,5,N,0093,5"
"72242712975","2017-03-28T21:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00671,5,M,N","+0200,5",,"07,5,+00671,5,99,9",,,"3,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,"10095,5,10079,5",,,,,,,,,,,,"V020","MET11103/28/17 15:53:02 METAR KLVJ 282153Z 15016KT 10SM BKN022 27/20 A2981 RMK AO2 PK WND 14028/2112 SLP092 T02670200","FM-15","10092,5","7","+0267,5","016093,5,N,5","150,5,N,0082,5"
"72242712975","2017-03-28T22:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00579,5,M,N","+0206,5",,"08,5,+00579,5,99,9",,,"4,99,1,+00579,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00579,1,99,9,99,9",,,,,,,,,,,,,"10088,5,10072,5",,,,,,,"0124,5",,,,,"V020","MET11303/28/17 16:53:02 METAR KLVJ 282253Z 14020G24KT 9SM OVC019 26/21 A2979 RMK AO2 PK WND 16026/2155 SLP088 T02610206","FM-15","10088,5","7","+0261,5","014484,5,N,5","140,5,N,0103,5"
"72242712975","2017-03-28T23:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00518,5,M,N","+0211,5",,"07,5,+00518,5,99,9","08,5,+00701,5,99,9",,"3,99,1,+00518,5,9","4,99,1,+00701,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9","060,M,+0294,1","060,N,+0261,1",,,,,,,,,,,"10088,5,10072,5","6,9,010,9,+999,9",,,,,,"0124,5",,,,,"V020","MET12003/28/17 17:53:02 METAR KLVJ 282353Z 14016G24KT 8SM BKN017 OVC023 26/21 A2979 RMK AO2 SLP087 T02610211 10294 20261 56010","FM-15","10087,5","7","+0261,5","012875,5,N,5","140,5,N,0082,5"
"72242712975","2017-03-29T00:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00762,5,M,N","+0211,5",,"04,5,+00518,5,99,9","07,5,+00762,5,99,9","08,5,+00975,5,99,9","2,99,1,+00518,5,9","3,99,1,+00762,5,9","4,99,1,+00975,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00518,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,,,,,,"V020","MET10603/28/17 18:53:01 METAR KLVJ 290053Z 14014KT 9SM SCT017 BKN025 OVC032 26/21 A2980 RMK AO2 SLP090 T02560211","FM-15","10090,5","7","+0256,5","014484,5,N,5","140,5,N,0072,5"
"72242712975","2017-03-29T01:18:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01067,5,M,N","+0211,5",,"02,5,+00488,5,99,9","04,5,+00853,5,99,9","08,5,+01067,5,99,9","1,99,1,+00488,5,9","2,99,1,+00853,5,9","4,99,1,+01067,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,"0103,5",,,,,"V020","MET10203/28/17 19:18:01 SPECI KLVJ 290118Z 14013G20KT 9SM FEW016 SCT028 OVC035 26/21 A2980 RMK AO2 T02560211","FM-16","99999,9","7","+0256,5","014484,5,N,5","140,5,N,0067,5"
"72242712975","2017-03-29T01:38:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00853,5,M,N","+0211,5",,"04,5,+00488,5,99,9","07,5,+00853,5,99,9","08,5,+01128,5,99,9","2,99,1,+00488,5,9","3,99,1,+00853,5,9","4,99,1,+01128,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,"0108,5",,,,,"V020","MET10203/28/17 19:38:01 SPECI KLVJ 290138Z 14015G21KT 9SM SCT016 BKN028 OVC037 26/21 A2980 RMK AO2 T02560211","FM-16","99999,9","7","+0256,5","014484,5,N,5","140,5,N,0077,5"
"72242712975","2017-03-29T01:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00762,5,M,N","+0211,5",,"04,5,+00488,5,99,9","07,5,+00762,5,99,9","08,5,+01128,5,99,9","2,99,1,+00488,5,9","3,99,1,+00762,5,9","4,99,1,+01128,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,"0124,5",,,,,"V020","MET10903/28/17 19:53:02 METAR KLVJ 290153Z 15012G24KT 9SM SCT016 BKN025 OVC037 26/21 A2980 RMK AO2 SLP091 T02560211","FM-15","10091,5","7","+0256,5","014484,5,N,5","150,5,N,0062,5"
"72242712975","2017-03-29T02:05:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","01189,5,M,N","+0206,5",,"04,5,+00488,5,99,9","04,5,+00732,5,99,9","08,5,+01189,5,99,9","2,99,1,+00488,5,9","2,99,1,+00732,5,9","4,99,1,+01189,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,,,,,,"V020","MET09903/28/17 20:05:02 SPECI KLVJ 290205Z 15015KT 9SM SCT016 SCT024 OVC039 26/21 A2980 RMK AO2 T02560206","FM-16","99999,9","7","+0256,5","014484,5,N,5","150,5,N,0077,5"
"72242712975","2017-03-29T02:34:00","7","FM-16","KLVJ ","V020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00701,5,M,N","+0206,5",,"04,5,+00488,5,99,9","07,5,+00701,5,99,9","08,5,+01250,5,99,9","2,99,1,+00488,5,9","3,99,1,+00701,5,9","4,99,1,+01250,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5",,,,,,,"0144,5","4,99,0144,1,140",,,,"V020","MET12003/28/17 20:34:02 SPECI KLVJ 290234Z 15017G28KT 9SM SCT016 BKN023 OVC041 26/21 A2980 RMK AO2 PK WND 14028/0228 T02560206","FM-16","99999,9","7","+0256,5","014484,5,N,5","150,5,N,0088,5"
"72242712975","2017-03-29T02:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00671,5,M,N","+0211,5",,"04,5,+00488,5,99,9","07,5,+00671,5,99,9","08,5,+01158,5,99,9","2,99,1,+00488,5,9","3,99,1,+00671,5,9","4,99,1,+01158,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00488,1,99,9,99,9",,,,,,,,,,,,,"10091,5,10076,5","1,9,005,9,+999,9",,,,,,"0129,5","4,99,0144,1,140",,,,"V020","MET13303/28/17 20:53:02 METAR KLVJ 290253Z 14017G25KT 9SM SCT016 BKN022 OVC038 25/21 A2980 RMK AO2 PK WND 14028/0228 SLP092 T02500211 51005","FM-15","10092,5","7","+0250,5","014484,5,N,5","140,5,N,0088,5"
"72242712975","2017-03-29T03:53:00","7","FM-15","KLVJ ","V020","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KLVJ ","00457,5,M,N","+0211,5",,"07,5,+00457,5,99,9","07,5,+00610,5,99,9","08,5,+00823,5,99,9","3,99,1,+00457,5,9","3,99,1,+00610,5,9","4,99,1,+00823,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9",,,,,,,,,,,,,"10088,5,10072,5",,,,,,,"0118,5","4,99,0133,1,160",,,,"V020","MET13203/28/17 21:53:02 METAR KLVJ 290353Z 15018G23KT 9SM BKN015 BKN020 OVC027 25/21 A2979 RMK AO2 PK WND 16026/0256 SLP086 T02500211 TSNO","FM-15","10086,5","7","+0250,5","014484,5,N,5","150,5,N,0093,5"
